index,depth,label,chunk,source,set
899,901.8370110330993,0.2,chunk_data/SVID/1cm/chunks/chunk_899.jpg,SVID,Train
900,902.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_900.jpg,SVID,N/A
901,903.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_901.jpg,SVID,N/A
902,904.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_902.jpg,SVID,N/A
903,905.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_903.jpg,SVID,N/A
904,906.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_904.jpg,SVID,N/A
905,907.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_905.jpg,SVID,N/A
906,908.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_906.jpg,SVID,N/A
907,909.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_907.jpg,SVID,N/A
908,910.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_908.jpg,SVID,N/A
909,911.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_909.jpg,SVID,N/A
910,912.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_910.jpg,SVID,N/A
911,913.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_911.jpg,SVID,N/A
912,914.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_912.jpg,SVID,N/A
913,915.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_913.jpg,SVID,N/A
914,916.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_914.jpg,SVID,N/A
915,917.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_915.jpg,SVID,N/A
916,918.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_916.jpg,SVID,N/A
917,919.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_917.jpg,SVID,N/A
918,920.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_918.jpg,SVID,N/A
919,921.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_919.jpg,SVID,N/A
920,922.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_920.jpg,SVID,N/A
921,923.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_921.jpg,SVID,N/A
922,924.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_922.jpg,SVID,N/A
923,925.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_923.jpg,SVID,N/A
924,926.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_924.jpg,SVID,N/A
925,927.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_925.jpg,SVID,N/A
926,928.8370110330993,,chunk_data/SVID/1cm/chunks/chunk_926.jpg,SVID,N/A
